"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	10	3769	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	13	2207	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	21	Not Applicable	Not Applicable	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"50-54 years"	"50-54"	16	21974	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"55-59 years"	"55-59"	17	20371	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"60-64 years "	"60-64"	15	15079	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"65-69 years"	"65-69"	16	9828	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"70-74 years"	"70-74"	17	5706	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"80-84 years"	"80-84"	20	2624	762.1951	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Matanuska-Susitna Borough, AK"	"02170"	"Medium Metro"	"3"	"70-74 years"	"70-74"	12	2135	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	10	1632	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"55-59 years"	"55-59"	15	8969	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"60-64 years "	"60-64"	20	8629	231.7766	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"65-69 years"	"65-69"	23	7823	294.0049	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"70-74 years"	"70-74"	28	6238	448.8618	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"75-79 years"	"75-79"	16	4368	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"80-84 years"	"80-84"	21	3009	697.9063	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"85-89 years"	"85-89"	32	Not Applicable	Not Applicable	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"65-69 years"	"65-69"	11	4940	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"70-74 years"	"70-74"	11	3436	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"75-79 years"	"75-79"	13	2207	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"80-84 years"	"80-84"	10	1409	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	17	1727	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	13	2101	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	11	276550	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	16	260462	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	29	271497	10.6815	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	57	257682	22.1203	0.0113%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	134	255842	52.3761	0.0266%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	218	225195	96.8050	0.0432%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	280	201399	139.0275	0.0555%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	341	167968	203.0149	0.0676%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	356	122184	291.3638	0.0706%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	461	89687	514.0098	0.0914%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	594	67123	884.9426	0.1177%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	722	Not Applicable	Not Applicable	0.1431%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	581	Not Applicable	Not Applicable	0.1152%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	204	Not Applicable	Not Applicable	0.0404%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"100+ years"	"100+"	47	Not Applicable	Not Applicable	0.0093%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"50-54 years"	"50-54"	24	14850	161.6162	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"55-59 years"	"55-59"	29	15488	187.2417	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"60-64 years "	"60-64"	53	16564	319.9710	0.0105%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"65-69 years"	"65-69"	75	16666	450.0180	0.0149%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"70-74 years"	"70-74"	63	13867	454.3160	0.0125%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"75-79 years"	"75-79"	66	9554	690.8101	0.0131%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"80-84 years"	"80-84"	86	6141	1400.4234	0.0170%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"85-89 years"	"85-89"	66	Not Applicable	Not Applicable	0.0131%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"90-94 years"	"90-94"	51	Not Applicable	Not Applicable	0.0101%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	10	6918	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	5479	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	4228	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	15	2684	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	21	1750	1200.0000	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"45-49 years"	"45-49"	18	60086	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"50-54 years"	"50-54"	27	66546	40.5734	0.0054%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"55-59 years"	"55-59"	59	65715	89.7816	0.0117%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"60-64 years "	"60-64"	74	61026	121.2598	0.0147%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"65-69 years"	"65-69"	102	52095	195.7961	0.0202%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"70-74 years"	"70-74"	105	38809	270.5558	0.0208%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"75-79 years"	"75-79"	127	29314	433.2401	0.0252%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"80-84 years"	"80-84"	177	22244	795.7202	0.0351%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"85-89 years"	"85-89"	233	Not Applicable	Not Applicable	0.0462%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"90-94 years"	"90-94"	159	Not Applicable	Not Applicable	0.0315%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"95-99 years"	"95-99"	69	Not Applicable	Not Applicable	0.0137%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"100+ years"	"100+"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	10	22630	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	21	22094	95.0484	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	54	23377	230.9963	0.0107%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	44	22593	194.7506	0.0087%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	57	16915	336.9790	0.0113%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	49	10805	453.4938	0.0097%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	65	6685	972.3261	0.0129%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	48	Not Applicable	Not Applicable	0.0095%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	38	Not Applicable	Not Applicable	0.0075%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"50-54 years"	"50-54"	12	15466	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"55-59 years"	"55-59"	26	17935	144.9679	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"60-64 years "	"60-64"	32	19522	163.9176	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"65-69 years"	"65-69"	37	18361	201.5141	0.0073%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"70-74 years"	"70-74"	37	14166	261.1888	0.0073%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"75-79 years"	"75-79"	41	10059	407.5952	0.0081%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"80-84 years"	"80-84"	52	6909	752.6415	0.0103%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"85-89 years"	"85-89"	77	Not Applicable	Not Applicable	0.0153%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"90-94 years"	"90-94"	41	Not Applicable	Not Applicable	0.0081%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"95-99 years"	"95-99"	20	Not Applicable	Not Applicable	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"65-69 years"	"65-69"	17	9431	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"70-74 years"	"70-74"	23	8680	264.9770	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"75-79 years"	"75-79"	30	6813	440.3347	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"80-84 years"	"80-84"	41	4683	875.5072	0.0081%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"85-89 years"	"85-89"	53	Not Applicable	Not Applicable	0.0105%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"90-94 years"	"90-94"	32	Not Applicable	Not Applicable	0.0063%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Ashley County, AR"	"05003"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	940	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	10	3616	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	16	2268	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	11	1619	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"50-54 years"	"50-54"	14	14690	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"55-59 years"	"55-59"	12	12573	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"60-64 years "	"60-64"	25	11120	224.8201	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"65-69 years"	"65-69"	31	9478	327.0732	0.0061%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"70-74 years"	"70-74"	21	7019	299.1879	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"75-79 years"	"75-79"	23	5390	426.7161	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"80-84 years"	"80-84"	43	3733	1151.8886	0.0085%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"85-89 years"	"85-89"	50	Not Applicable	Not Applicable	0.0099%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"90-94 years"	"90-94"	30	Not Applicable	Not Applicable	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	12	1727	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Clark County, AR"	"05019"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Clay County, AR"	"05021"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"70-74 years"	"70-74"	14	2993	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"75-79 years"	"75-79"	17	2203	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"90-94 years"	"90-94"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	3670	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"75-79 years"	"75-79"	11	1625	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"80-84 years"	"80-84"	11	1011	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crittenden County, AR"	"05035"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	10	2591	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crittenden County, AR"	"05035"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"50-54 years"	"50-54"	10	7407	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"60-64 years "	"60-64"	15	5454	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"70-74 years"	"70-74"	12	3058	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"75-79 years"	"75-79"	13	2133	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"80-84 years"	"80-84"	11	1525	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"55-59 years"	"55-59"	12	7035	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"60-64 years "	"60-64"	18	6987	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"65-69 years"	"65-69"	20	6359	314.5149	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"70-74 years"	"70-74"	21	5063	414.7738	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"75-79 years"	"75-79"	17	3812	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"80-84 years"	"80-84"	36	2810	1281.1388	0.0071%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"85-89 years"	"85-89"	29	Not Applicable	Not Applicable	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Garland County, AR"	"05051"	"Small Metro"	"4"	"90-94 years"	"90-94"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Greene County, AR"	"05055"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	12	2080	Unreliable	0.0024%
