"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Talladega County, AL"	"01121"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"60-64 years "	"60-64"	12	10835	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"65-69 years"	"65-69"	17	8225	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"75-79 years"	"75-79"	18	3954	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"80-84 years"	"80-84"	13	3058	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"85-89 years"	"85-89"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	10	4052	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	13	1414	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Alabama"	"01"	"Walker County, AL"	"01127"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"50-54 years"	"50-54"	13	20643	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"55-59 years"	"55-59"	23	19624	117.2034	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"60-64 years "	"60-64"	15	15498	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"65-69 years"	"65-69"	15	11093	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"70-74 years"	"70-74"	13	6554	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"75-79 years"	"75-79"	20	3936	508.1301	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"80-84 years"	"80-84"	20	2597	770.1194	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Anchorage Borough, AK"	"02020"	"Medium Metro"	"3"	"85-89 years"	"85-89"	24	Not Applicable	Not Applicable	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Alaska"	"02"	"Matanuska-Susitna Borough, AK"	"02170"	"Medium Metro"	"3"	"55-59 years"	"55-59"	10	6955	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	2549	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"65-69 years"	"65-69"	17	8031	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"70-74 years"	"70-74"	24	6730	356.6122	0.0048%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"75-79 years"	"75-79"	26	4912	529.3160	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"80-84 years"	"80-84"	20	3049	655.9528	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"85-89 years"	"85-89"	29	Not Applicable	Not Applicable	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"Small Metro"	"4"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"65-69 years"	"65-69"	11	5777	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"75-79 years"	"75-79"	14	2453	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"Small Metro"	"4"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	10	4318	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	15	4631	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	11	3804	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	10	1811	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	10	1919	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	11	2040	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	11	1076	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	14	268540	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	39	274835	14.1903	0.0078%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	61	261078	23.3647	0.0121%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	110	266588	41.2622	0.0219%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	192	241884	79.3769	0.0382%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	261	210408	124.0447	0.0520%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	281	187400	149.9466	0.0559%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	367	139911	262.3096	0.0731%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	413	98941	417.4205	0.0822%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	515	69452	741.5193	0.1025%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	667	Not Applicable	Not Applicable	0.1328%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	561	Not Applicable	Not Applicable	0.1117%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	196	Not Applicable	Not Applicable	0.0390%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"100+ years"	"100+"	45	Not Applicable	Not Applicable	0.0090%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"50-54 years"	"50-54"	15	14251	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"55-59 years"	"55-59"	29	15801	183.5327	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"60-64 years "	"60-64"	51	16445	310.1247	0.0102%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"65-69 years"	"65-69"	64	17553	364.6100	0.0127%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"70-74 years"	"70-74"	72	14859	484.5548	0.0143%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"75-79 years"	"75-79"	70	10905	641.9074	0.0139%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"80-84 years"	"80-84"	69	6430	1073.0949	0.0137%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"85-89 years"	"85-89"	74	Not Applicable	Not Applicable	0.0147%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"90-94 years"	"90-94"	63	Not Applicable	Not Applicable	0.0125%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"95-99 years"	"95-99"	16	Not Applicable	Not Applicable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	17	5904	Unreliable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	11	4666	Unreliable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	13	3137	Unreliable	0.0026%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	19	1767	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	14	Not Applicable	Not Applicable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"45-49 years"	"45-49"	16	55970	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"50-54 years"	"50-54"	29	63471	45.6902	0.0058%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"55-59 years"	"55-59"	50	64882	77.0630	0.0100%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"60-64 years "	"60-64"	88	61804	142.3856	0.0175%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"65-69 years"	"65-69"	117	56690	206.3856	0.0233%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"70-74 years"	"70-74"	118	43708	269.9735	0.0235%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"75-79 years"	"75-79"	119	31583	376.7850	0.0237%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"80-84 years"	"80-84"	185	22879	808.6018	0.0368%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"85-89 years"	"85-89"	230	Not Applicable	Not Applicable	0.0458%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"90-94 years"	"90-94"	199	Not Applicable	Not Applicable	0.0396%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"95-99 years"	"95-99"	76	Not Applicable	Not Applicable	0.0151%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"100+ years"	"100+"	19	Not Applicable	Not Applicable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	14	23240	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	21	23255	90.3032	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	23	23533	97.7351	0.0046%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	42	25844	162.5135	0.0084%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	52	20266	256.5874	0.0104%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	50	13225	378.0718	0.0100%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	40	7657	522.3978	0.0080%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	46	Not Applicable	Not Applicable	0.0092%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	37	Not Applicable	Not Applicable	0.0074%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"50-54 years"	"50-54"	18	15135	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"55-59 years"	"55-59"	20	18082	110.6072	0.0040%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"60-64 years "	"60-64"	28	20422	137.1070	0.0056%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"65-69 years"	"65-69"	33	20306	162.5135	0.0066%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"70-74 years"	"70-74"	43	16278	264.1602	0.0086%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"75-79 years"	"75-79"	33	10858	303.9234	0.0066%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"80-84 years"	"80-84"	60	7266	825.7638	0.0119%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"85-89 years"	"85-89"	66	Not Applicable	Not Applicable	0.0131%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"90-94 years"	"90-94"	50	Not Applicable	Not Applicable	0.0100%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"Small Metro"	"4"	"95-99 years"	"95-99"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"50-54 years"	"50-54"	10	11124	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"55-59 years"	"55-59"	14	10430	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"60-64 years "	"60-64"	12	9205	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"65-69 years"	"65-69"	18	9459	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"70-74 years"	"70-74"	36	9339	385.4802	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"75-79 years"	"75-79"	36	7504	479.7441	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"80-84 years"	"80-84"	36	5204	691.7756	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"85-89 years"	"85-89"	35	Not Applicable	Not Applicable	0.0070%
	"Ischaemic heart diseases"	"I20-I25"	"Arizona"	"04"	"Yuma County, AZ"	"04027"	"Small Metro"	"4"	"90-94 years"	"90-94"	32	Not Applicable	Not Applicable	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	3231	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	10	2399	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Baxter County, AR"	"05005"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	18	1651	Unreliable	0.0036%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"55-59 years"	"55-59"	15	13677	Unreliable	0.0030%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"60-64 years "	"60-64"	19	11456	Unreliable	0.0038%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"65-69 years"	"65-69"	25	10357	241.3826	0.0050%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"70-74 years"	"70-74"	26	7766	334.7927	0.0052%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"75-79 years"	"75-79"	40	5669	705.5918	0.0080%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"80-84 years"	"80-84"	45	3841	1171.5699	0.0090%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"85-89 years"	"85-89"	38	Not Applicable	Not Applicable	0.0076%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"90-94 years"	"90-94"	37	Not Applicable	Not Applicable	0.0074%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Benton County, AR"	"05007"	"Medium Metro"	"3"	"95-99 years"	"95-99"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	14	1838	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	12	1378	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	931	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0044%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Boone County, AR"	"05009"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Carroll County, AR"	"05015"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Cleburne County, AR"	"05023"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	10	859	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Columbia County, AR"	"05027"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"65-69 years"	"65-69"	12	4396	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"70-74 years"	"70-74"	10	3324	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"80-84 years"	"80-84"	16	1642	Unreliable	0.0032%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0034%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Craighead County, AR"	"05031"	"Small Metro"	"4"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"65-69 years"	"65-69"	12	3247	Unreliable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"70-74 years"	"70-74"	21	2481	846.4329	0.0042%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"75-79 years"	"75-79"	10	1706	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"80-84 years"	"80-84"	14	1096	Unreliable	0.0028%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0022%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crawford County, AR"	"05033"	"Medium Metro"	"3"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0024%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Crittenden County, AR"	"05035"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Desha County, AR"	"05041"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	550	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Arkansas"	"05"	"Faulkner County, AR"	"05045"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	6782	Unreliable	0.0022%
